id,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm
43041734,91,106,91.0,91.0,106.0,106.0,91.0,106.0
43041801,91,106,91.0,91.0,106.0,106.0,91.0,106.0
43044374,1,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
43045239,31,731,31.0,31.0,731.0,731.0,31.0,731.0
43056676,91,106,91.0,91.0,1125.0,1125.0,91.0,1125.0
43059320,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0
43065641,32,1125,32.0,366.0,1125.0,1125.0,354.2,1125.0
43066633,91,106,91.0,91.0,1125.0,1125.0,91.0,1125.0
43069039,91,106,91.0,91.0,106.0,106.0,91.0,106.0
43078743,3,28,3.0,3.0,28.0,28.0,3.0,28.0
43080288,31,731,31.0,31.0,731.0,731.0,31.0,731.0
43080292,31,731,31.0,31.0,731.0,731.0,31.0,731.0
43087345,70,112,70.0,70.0,1125.0,1125.0,70.0,1125.0
43087443,70,112,70.0,70.0,1125.0,1125.0,70.0,1125.0
43088464,31,731,31.0,31.0,731.0,731.0,31.0,731.0
43088469,31,731,31.0,31.0,731.0,731.0,31.0,731.0
43088473,31,731,31.0,31.0,731.0,731.0,31.0,731.0
43088476,31,731,31.0,31.0,731.0,731.0,31.0,731.0
43088477,31,731,31.0,31.0,731.0,731.0,31.0,731.0
43088478,31,731,31.0,31.0,731.0,731.0,31.0,731.0
43088479,31,731,31.0,31.0,731.0,731.0,31.0,731.0
43088482,31,731,31.0,31.0,731.0,731.0,31.0,731.0
43088483,31,731,31.0,31.0,731.0,731.0,31.0,731.0
43088490,31,731,31.0,31.0,731.0,731.0,31.0,731.0
43092888,56,112,56.0,56.0,1125.0,1125.0,56.0,1125.0
43093017,91,106,91.0,91.0,106.0,106.0,91.0,106.0
43101891,70,112,70.0,70.0,1125.0,1125.0,70.0,1125.0
43102023,70,112,70.0,70.0,1125.0,1125.0,70.0,1125.0
43102083,70,122,70.0,70.0,1125.0,1125.0,70.0,1125.0
43102108,70,112,70.0,70.0,1125.0,1125.0,70.0,1125.0
43102131,70,112,70.0,70.0,1125.0,1125.0,70.0,1125.0
43102161,70,112,70.0,70.0,1125.0,1125.0,70.0,1125.0
43102208,70,112,70.0,70.0,1125.0,1125.0,70.0,1125.0
43102241,70,112,70.0,70.0,1125.0,1125.0,70.0,1125.0
43104720,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
43106394,56,112,56.0,56.0,1125.0,1125.0,56.0,1125.0
43106408,56,112,56.0,56.0,1125.0,1125.0,56.0,1125.0
43106414,56,112,56.0,56.0,1125.0,1125.0,56.0,1125.0
43111277,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
43138179,91,106,91.0,91.0,106.0,106.0,91.0,106.0
43147846,32,1125,32.0,365.0,1125.0,1125.0,354.1,1125.0
43147856,32,1125,32.0,366.0,1125.0,1125.0,352.7,1125.0
43147860,32,1125,32.0,366.0,1125.0,1125.0,346.0,1125.0
43159768,2,1125,1.0,2.0,1125.0,1125.0,1.3,1125.0
43186270,2,1125,1.0,2.0,1125.0,1125.0,1.3,1125.0
43186585,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
43186713,2,1125,1.0,2.0,1125.0,1125.0,1.3,1125.0
43186909,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
43188285,32,1125,32.0,365.0,1125.0,1125.0,349.6,1125.0
43205858,91,106,91.0,91.0,106.0,106.0,91.0,106.0
43220779,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0
43246407,3,14,3.0,3.0,14.0,14.0,3.0,14.0
43274661,90,1125,90.0,90.0,1125.0,1125.0,90.0,1125.0
43286567,2,59,2.0,2.0,1125.0,1125.0,2.0,1125.0
43301572,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
43303387,28,1125,1.0,28.0,1125.0,1125.0,25.4,1125.0
43341208,2,29,2.0,2.0,1125.0,1125.0,2.0,1125.0
43341696,60,90,60.0,60.0,1125.0,1125.0,60.0,1125.0
43346847,28,1125,28.0,28.0,1125.0,1125.0,28.0,1125.0
43375153,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
43381410,91,106,91.0,91.0,106.0,106.0,91.0,106.0
43381458,91,106,91.0,91.0,106.0,106.0,91.0,106.0
43401597,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
43415299,2,181,2.0,4.0,1125.0,1125.0,3.2,1125.0
43432062,31,1125,1.0,3.0,1125.0,1125.0,1.5,1125.0
43438545,32,1125,32.0,365.0,1125.0,1125.0,351.9,1125.0
43440154,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
43465858,3,365,3.0,4.0,365.0,365.0,3.2,365.0
43474809,31,31,31.0,31.0,1125.0,1125.0,31.0,1125.0
43476241,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
43478560,2,1125,1.0,2.0,1125.0,1125.0,1.3,1125.0
43479699,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
43481170,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
43496551,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
43517424,31,60,31.0,31.0,1125.0,1125.0,31.0,1125.0
43534310,3,60,2.0,5.0,60.0,60.0,4.9,60.0
43544281,3,180,3.0,3.0,1125.0,1125.0,3.0,1125.0
43552620,91,106,91.0,91.0,106.0,106.0,91.0,106.0
43564400,15,1125,4.0,14.0,1125.0,1125.0,13.5,1125.0
43569290,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0
43592120,120,240,120.0,120.0,1125.0,1125.0,120.0,1125.0
43652954,2,365,2.0,4.0,1125.0,1125.0,3.2,1125.0
43671169,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
43671314,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
43671315,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
43671843,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
43676822,1,30,2.0,5.0,30.0,30.0,3.5,30.0
43676824,1,30,2.0,7.0,30.0,30.0,4.5,30.0
43676905,1,30,2.0,2.0,30.0,30.0,2.0,30.0
43689658,1,1,1.0,1.0,1.0,1.0,1.0,1.0
43703449,31,90,31.0,31.0,90.0,90.0,31.0,90.0
43730156,3,1125,3.0,6.0,1125.0,1125.0,5.0,1125.0
43750294,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
43767520,4,29,4.0,4.0,1125.0,1125.0,4.0,1125.0
43767651,1,1125,25.0,30.0,1125.0,1125.0,27.8,1125.0
43767660,1,1125,25.0,30.0,1125.0,1125.0,27.8,1125.0
43770692,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
43778862,180,200,180.0,180.0,200.0,200.0,180.0,200.0
43785004,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
43804122,31,100,31.0,31.0,1125.0,1125.0,31.0,1125.0
43842273,32,1125,32.0,366.0,1125.0,1125.0,354.1,1125.0
43884836,1,40,1.0,2.0,40.0,40.0,1.3,40.0
43923337,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
43939342,1,15,1.0,1.0,1125.0,1125.0,1.0,1125.0
43950218,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
43957570,1,28,1.0,1.0,1.0,28.0,1.0,22.3
43982311,10,30,7.0,14.0,1125.0,1125.0,10.5,1125.0
44004664,31,1125,31.0,31.0,46.0,1125.0,31.0,561.9
44063409,1,28,1.0,1.0,1.0,28.0,1.0,23.2
44088653,60,180,60.0,60.0,180.0,180.0,60.0,180.0
44094597,91,106,91.0,91.0,106.0,106.0,91.0,106.0
44119414,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
44119683,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0
44119904,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0
44120058,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0
44129898,91,106,91.0,91.0,106.0,106.0,91.0,106.0
44134766,4,60,4.0,4.0,60.0,60.0,4.0,60.0
44138643,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
44147355,32,1125,32.0,365.0,1125.0,1125.0,354.1,1125.0
44153997,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
44195935,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
44206370,1,10,1.0,2.0,1125.0,1125.0,1.3,1125.0
44207610,30,365,1.0,30.0,1125.0,1125.0,2.8,1125.0
44207611,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
44207617,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
44211888,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
44272586,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
44280292,1,1125,25.0,30.0,1125.0,1125.0,27.8,1125.0
44280306,1,365,7.0,7.0,1125.0,1125.0,7.0,1125.0
44280313,1,365,25.0,30.0,1125.0,1125.0,27.8,1125.0
44280326,1,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0
44378904,3,180,3.0,3.0,1125.0,1125.0,3.0,1125.0
44380863,32,365,32.0,32.0,1125.0,1125.0,32.0,1125.0
44389677,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
44405864,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
44406268,31,90,31.0,31.0,90.0,90.0,31.0,90.0
44406768,31,1125,31.0,90.0,1125.0,1125.0,80.4,1125.0
44410205,1,30,1.0,1.0,1125.0,1125.0,1.0,1125.0
44410630,1,30,1.0,1.0,1125.0,1125.0,1.0,1125.0
44426051,91,106,91.0,91.0,106.0,106.0,91.0,106.0
44433757,31,60,31.0,31.0,1125.0,1125.0,31.0,1125.0
44433902,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
44443615,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0
44465992,1,1125,1.0,3.0,1125.0,1125.0,2.0,1125.0
44472965,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
44483573,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
44485729,2,105,2.0,2.0,1125.0,1125.0,2.0,1125.0
44506423,31,32,31.0,31.0,32.0,32.0,31.0,32.0
44517251,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0
44519337,1,1125,1.0,3.0,1125.0,1125.0,1.5,1125.0
44519347,1,1125,1.0,3.0,1125.0,1125.0,2.0,1125.0
44519348,1,1125,1.0,3.0,1125.0,1125.0,1.5,1125.0
44521112,1,30,1.0,1.0,30.0,30.0,1.0,30.0
44521751,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
44533310,30,180,30.0,30.0,1125.0,1125.0,30.0,1125.0
44539302,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
44559749,2,190,2.0,4.0,1125.0,1125.0,3.2,1125.0
44597062,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
44622740,31,150,31.0,31.0,150.0,150.0,31.0,150.0
44646998,3,30,3.0,3.0,30.0,30.0,3.0,30.0
44659351,3,30,2.0,3.0,1125.0,1125.0,3.0,1125.0
44666220,1,1125,1.0,3.0,1125.0,1125.0,1.5,1125.0
44678950,4,365,4.0,4.0,365.0,365.0,4.0,365.0
44683319,3,1125,2.0,3.0,30.0,1125.0,2.8,1114.9
44697615,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
44702772,2,365,1.0,2.0,1125.0,1125.0,1.1,1125.0
44750418,10,10,10.0,10.0,10.0,10.0,10.0,10.0
44800087,31,300,31.0,31.0,1125.0,1125.0,31.0,1125.0
44815390,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
44832737,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
44869358,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
44995788,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
44998055,2,365,1.0,2.0,1125.0,1125.0,1.1,1125.0
44998059,2,365,1.0,2.0,1125.0,1125.0,1.1,1125.0
44998087,2,365,1.0,2.0,1125.0,1125.0,1.1,1125.0
45001556,31,74,31.0,31.0,74.0,74.0,31.0,74.0
45056212,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
45076792,1,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
45076831,1,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
45097082,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0
45097884,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
45099010,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
45118225,31,240,31.0,31.0,240.0,240.0,31.0,240.0
45125200,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
45125944,31,120,31.0,31.0,120.0,120.0,31.0,120.0
45164542,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
45177682,3,14,3.0,3.0,1125.0,1125.0,3.0,1125.0
45185261,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
45190034,2,14,2.0,2.0,14.0,14.0,2.0,14.0
45191510,1,1125,1.0,2.0,1125.0,1125.0,1.3,1125.0
45220778,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
45223908,31,93,31.0,31.0,93.0,93.0,31.0,93.0
45241128,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
45242883,31,365,31.0,31.0,365.0,365.0,31.0,365.0
45274526,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
45275269,55,1125,55.0,55.0,1125.0,1125.0,55.0,1125.0
45291574,2,28,2.0,3.0,1125.0,1125.0,2.1,1125.0
45304193,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0
45313686,2,20,2.0,2.0,1125.0,1125.0,2.0,1125.0
45360213,31,365,31.0,31.0,365.0,365.0,31.0,365.0
45385834,1,30,1.0,2.0,1125.0,1125.0,1.3,1125.0
45397440,3,5,3.0,3.0,5.0,5.0,3.0,5.0
45410552,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
45419012,1,1125,1.0,2.0,1125.0,1125.0,1.1,1125.0
45422087,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
45424729,32,60,32.0,32.0,1125.0,1125.0,32.0,1125.0
45432706,2,18,2.0,2.0,18.0,18.0,2.0,18.0
45436298,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0
45450156,2,28,2.0,2.0,1125.0,1125.0,2.0,1125.0
45454629,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
45475584,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
45493403,60,1125,60.0,60.0,1125.0,1125.0,60.0,1125.0
45494125,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
45495027,1,365,1.0,1.0,1.0,14.0,1.0,13.5
45498960,1,365,1.0,1.0,1.0,14.0,1.0,13.1
45499064,1,365,1.0,1.0,1.0,14.0,1.0,13.5
45499136,1,365,1.0,1.0,1.0,14.0,1.0,13.5
45504511,31,365,31.0,31.0,365.0,365.0,31.0,365.0
45506143,1,28,1.0,2.0,1125.0,1125.0,1.3,1125.0
45511428,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0
45516768,1,90,1.0,1.0,90.0,90.0,1.0,90.0
45524192,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0
45526676,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
45531297,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
45547278,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
45548365,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
45549299,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
45597932,8,1125,8.0,8.0,1125.0,1125.0,8.0,1125.0
45599687,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
45623851,2,181,2.0,4.0,181.0,181.0,3.2,181.0
45648413,2,15,2.0,2.0,15.0,15.0,2.0,15.0
45654884,31,90,31.0,31.0,90.0,90.0,31.0,90.0
45657024,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
45665091,32,1125,32.0,366.0,1125.0,1125.0,349.7,1125.0
45669735,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
45670073,31,1125,28.0,28.0,1125.0,1125.0,28.0,1125.0
45670909,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
45671185,28,1125,28.0,28.0,1125.0,1125.0,28.0,1125.0
45671786,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
45672224,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
45672392,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
45672873,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
45673093,30,1125,2.0,30.0,1125.0,1125.0,27.0,1125.0
45675440,2,15,2.0,2.0,15.0,15.0,2.0,15.0
45676408,2,60,1.0,3.0,60.0,60.0,1.9,60.0
45685198,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
45685304,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0
45699176,3,360,3.0,3.0,360.0,360.0,3.0,360.0
45713721,180,365,180.0,180.0,1125.0,1125.0,180.0,1125.0
45719672,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
45721067,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
45726862,12,365,1.0,31.0,1125.0,1125.0,28.2,1125.0
45740772,60,1125,60.0,60.0,1125.0,1125.0,60.0,1125.0
45750969,91,106,91.0,91.0,1125.0,1125.0,91.0,1125.0
45752364,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0
45753882,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0
45756100,3,7,2.0,3.0,1125.0,1125.0,2.9,1125.0
45770135,1,1125,1.0,2.0,1125.0,1125.0,1.1,1125.0
45774425,90,180,90.0,90.0,1125.0,1125.0,90.0,1125.0
45789238,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
45813525,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
45816025,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
45857500,31,180,31.0,31.0,180.0,180.0,31.0,180.0
45860529,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0
45864101,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
45865942,2,1125,2.0,4.0,1125.0,1125.0,3.2,1125.0
45866645,1,29,1.0,2.0,1125.0,1125.0,1.3,1125.0
45877546,2,365,1.0,2.0,1125.0,1125.0,1.1,1125.0
45885266,3,250,3.0,4.0,1125.0,1125.0,3.0,1125.0
45893207,4,28,4.0,4.0,28.0,28.0,4.0,28.0
45909623,1,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
45916182,3,30,2.0,3.0,1125.0,1125.0,2.9,1125.0
45938605,31,60,31.0,31.0,1125.0,1125.0,31.0,1125.0
45942819,2,105,2.0,2.0,1125.0,1125.0,2.0,1125.0
45950568,32,1125,32.0,365.0,1125.0,1125.0,351.8,1125.0
45956802,28,1125,5.0,28.0,1125.0,1125.0,26.3,1125.0
45959030,5,365,3.0,7.0,1125.0,1125.0,5.1,1125.0
45959718,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0
45964641,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0
45973079,5,1125,5.0,5.0,1125.0,1125.0,5.0,1125.0
45977033,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
45990826,3,360,1.0,5.0,360.0,360.0,1.0,360.0
45993222,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0
46004444,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46006215,3,365,3.0,7.0,365.0,1125.0,4.0,941.6
46012108,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46023116,2,29,1.0,2.0,1125.0,1125.0,1.4,1125.0
46044562,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46048000,4,1125,2.0,5.0,1125.0,1125.0,4.0,1125.0
46048362,1,1125,1.0,5.0,1125.0,1125.0,3.2,1125.0
46048577,3,1125,3.0,6.0,1125.0,1125.0,3.1,1125.0
46049581,1,1125,1.0,5.0,1125.0,1125.0,3.2,1125.0
46049801,1,1125,1.0,5.0,1125.0,1125.0,3.2,1125.0
46049905,1,1125,1.0,5.0,1125.0,1125.0,3.2,1125.0
46052194,31,360,31.0,31.0,1125.0,1125.0,31.0,1125.0
46052718,3,360,2.0,3.0,360.0,360.0,3.0,360.0
46054151,6,130,6.0,6.0,130.0,130.0,6.0,130.0
46082907,32,1125,32.0,365.0,1125.0,1125.0,354.1,1125.0
46083668,32,1125,32.0,366.0,1125.0,1125.0,347.5,1125.0
46106600,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46120474,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46130062,32,1125,32.0,365.0,1125.0,1125.0,354.1,1125.0
46131935,2,365,2.0,2.0,1125.0,1125.0,2.0,1125.0
46138649,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46146369,31,90,31.0,31.0,90.0,90.0,31.0,90.0
46163269,31,90,31.0,31.0,90.0,90.0,31.0,90.0
46178690,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46193587,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
46193603,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
46194766,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46231785,2,1125,2.0,6.0,1125.0,1125.0,2.1,1125.0
46232948,31,35,31.0,31.0,35.0,35.0,31.0,35.0
46253554,1,365,,,,,,
46276795,2,365,1.0,2.0,1.0,365.0,2.0,94.8
46277339,2,365,1.0,2.0,1.0,365.0,2.0,168.5
46288510,31,90,31.0,31.0,90.0,90.0,31.0,90.0
46289608,31,365,31.0,31.0,365.0,365.0,31.0,365.0
46293888,31,365,31.0,31.0,365.0,365.0,31.0,365.0
46295929,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46306888,1,31,1.0,1.0,31.0,31.0,1.0,31.0
46333228,14,1125,14.0,14.0,1125.0,1125.0,14.0,1125.0
46338150,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
46340651,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46356120,32,60,32.0,32.0,1125.0,1125.0,32.0,1125.0
46358889,2,365,1.0,2.0,1.0,365.0,2.0,135.8
46372004,1,14,1.0,1.0,1125.0,1125.0,1.0,1125.0
46372191,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46372366,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46376464,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
46376799,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46377589,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
46377775,3,1125,2.0,3.0,1125.0,1125.0,2.7,1125.0
46396305,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46407965,4,60,4.0,4.0,60.0,60.0,4.0,60.0
46411241,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46412980,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46413150,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46413361,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46413666,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46413864,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46413934,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46414231,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46414309,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46414609,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46414628,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46414810,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46415241,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46415694,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46418162,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0
46419097,30,365,30.0,30.0,365.0,365.0,30.0,365.0
46419132,31,365,31.0,31.0,365.0,365.0,31.0,365.0
46419136,30,365,30.0,30.0,365.0,365.0,30.0,365.0
46419149,30,365,30.0,30.0,365.0,365.0,30.0,365.0
46419150,30,365,30.0,30.0,365.0,365.0,30.0,365.0
46419342,30,365,30.0,30.0,365.0,365.0,30.0,365.0
46419375,30,365,1.0,2.0,365.0,365.0,1.1,365.0
46419380,30,365,30.0,30.0,365.0,365.0,30.0,365.0
46428177,91,1125,31.0,120.0,1125.0,1125.0,107.6,1125.0
46430323,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46430610,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46433753,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0
46435428,1,1125,1.0,4.0,1125.0,1125.0,1.5,1125.0
46449646,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46450725,31,365,31.0,31.0,365.0,365.0,31.0,365.0
46451071,30,365,30.0,31.0,365.0,365.0,30.2,365.0
46451073,31,365,31.0,31.0,365.0,365.0,31.0,365.0
46451085,31,365,31.0,31.0,365.0,365.0,31.0,365.0
46451090,31,365,31.0,31.0,365.0,365.0,31.0,365.0
46451098,31,365,31.0,31.0,365.0,365.0,31.0,365.0
46451238,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46451700,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46453167,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
46453457,1,365,1.0,2.0,365.0,365.0,1.0,365.0
46464749,31,120,31.0,31.0,120.0,120.0,31.0,120.0
46469835,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46470715,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46471032,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46472704,31,365,31.0,31.0,365.0,365.0,31.0,365.0
46472708,31,365,31.0,31.0,365.0,365.0,31.0,365.0
46472709,31,365,31.0,31.0,365.0,365.0,31.0,365.0
46472727,31,365,31.0,31.0,365.0,365.0,31.0,365.0
46472744,31,365,31.0,31.0,365.0,365.0,31.0,365.0
46472746,31,365,31.0,31.0,365.0,365.0,31.0,365.0
46475512,31,365,31.0,31.0,365.0,365.0,31.0,365.0
46475520,31,365,31.0,31.0,365.0,365.0,31.0,365.0
46475531,31,364,31.0,31.0,364.0,364.0,31.0,364.0
46475540,31,365,31.0,31.0,365.0,365.0,31.0,365.0
46475542,31,365,31.0,31.0,365.0,365.0,31.0,365.0
46475544,31,365,31.0,31.0,365.0,365.0,31.0,365.0
46475559,31,365,31.0,31.0,365.0,365.0,31.0,365.0
46487882,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46488047,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46488085,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46488187,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46492733,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46495546,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
46506728,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46507680,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
46513626,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0
46519782,32,1125,32.0,366.0,1125.0,1125.0,354.1,1125.0
46529527,1,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46529906,50,60,50.0,50.0,60.0,60.0,50.0,60.0
